order_id,order_date,category,sub_category,region,supply_chain_status,inventory_days,quantity,unit_cost,unit_price,discount_pct,gross_revenue,total_cost,net_revenue,net_profit,profit_margin_pct
ORD-14150,2023-03-01,Furniture,Chairs,North,"Delayed - Transit",106,5,126.78,147.34,0.65,736.70,633.90,257.85,-376.06,-145.85
ORD-14151,2023-12-31,Electronics,Computers,North,"Delayed - Customs",130,2,241.49,298.59,0.36,597.18,482.98,382.20,-100.78,-26.37
ORD-14152,2023-09-01,Apparel,Shirts,North,On-Time,46,4,291.09,537.28,0.00,2149.12,1164.36,2149.12,984.76,45.82
ORD-14153,2023-03-27,Electronics,Audio,South,"Delayed - Transit",91,3,257.13,306.12,0.64,918.36,771.39,330.61,-440.78,-133.32
ORD-14154,2023-06-27,Apparel,Footwear,North,"Delayed - Transit",107,5,370.61,442.22,0.45,2211.10,1853.05,1216.11,-636.95,-52.38
ORD-14155,2023-11-10,Furniture,Tables,South,"Delayed - Customs",97,4,151.90,195.07,0.61,780.28,607.60,304.31,-303.29,-99.67
ORD-14156,2023-07-05,Apparel,Footwear,East,On-Time,24,1,351.99,832.12,0.00,832.12,351.99,832.12,480.13,57.70
ORD-14157,2023-01-20,Electronics,Computers,South,"Delayed - Transit",98,2,76.21,85.28,0.37,170.56,152.42,107.45,-44.97,-41.85
ORD-14158,2023-06-07,Electronics,Accessories,North,On-Time,61,1,174.21,361.08,0.05,361.08,174.21,343.03,168.82,49.21
ORD-14159,2023-07-15,Furniture,Tables,North,On-Time,73,3,385.67,434.12,0.05,1302.36,1157.01,1237.24,80.23,6.48
ORD-14160,2023-04-04,Furniture,Desks,East,On-Time,103,5,209.54,221.51,0.43,1107.55,1047.70,631.30,-416.40,-65.96
ORD-14161,2023-10-15,Electronics,Computers,North,On-Time,27,5,276.27,508.41,0.00,2542.05,1381.35,2542.05,1160.70,45.66
ORD-14162,2023-11-11,Electronics,Accessories,West,On-Time,34,5,149.72,269.96,0.00,1349.80,748.60,1349.80,601.20,44.54
ORD-14163,2023-09-21,Apparel,Shirts,East,"Delayed - Customs",158,3,164.69,202.96,0.37,608.88,494.07,383.59,-110.48,-28.80
ORD-14164,2023-09-30,Electronics,Computers,East,On-Time,35,2,141.09,258.95,0.00,517.90,282.18,517.90,235.72,45.51
ORD-14165,2023-04-03,Apparel,Footwear,North,On-Time,38,1,35.55,76.86,0.05,76.86,35.55,73.02,37.47,51.31
ORD-14166,2023-05-31,Apparel,Footwear,East,"Delayed - Customs",153,1,314.57,360.63,0.52,360.63,314.57,173.10,-141.47,-81.72
ORD-14167,2023-10-01,Apparel,Shirts,West,On-Time,54,3,344.91,789.39,0.00,2368.17,1034.73,2368.17,1333.44,56.31
ORD-14168,2023-10-20,Apparel,Footwear,South,On-Time,20,2,194.03,411.14,0.00,822.28,388.06,822.28,434.22,52.81
ORD-14169,2023-03-23,Apparel,Pants,North,"Delayed - Customs",96,1,81.12,105.80,0.43,105.80,81.12,60.31,-20.81,-34.51
ORD-14170,2023-08-29,Electronics,Computers,North,On-Time,40,1,133.65,268.79,0.00,268.79,133.65,268.79,135.14,50.28
ORD-14171,2023-09-08,Electronics,Audio,South,On-Time,34,1,228.14,469.75,0.05,469.75,228.14,446.26,218.12,48.88
ORD-14172,2023-05-06,Furniture,Tables,South,On-Time,130,1,180.46,213.68,0.63,213.68,180.46,79.06,-101.40,-128.25
ORD-14173,2023-06-30,Electronics,Accessories,West,On-Time,14,1,377.69,654.78,0.00,654.78,377.69,654.78,277.09,42.32
ORD-14174,2023-12-01,Electronics,Accessories,East,On-Time,31,1,175.38,330.44,0.05,330.44,175.38,313.92,138.54,44.13
ORD-14175,2023-12-02,Furniture,Desks,North,On-Time,110,3,39.36,46.66,0.54,139.98,118.08,64.39,-53.69,-83.38
ORD-14176,2023-03-28,Apparel,Pants,North,On-Time,18,4,251.07,505.00,0.05,2020.00,1004.28,1919.00,914.72,47.67
ORD-14177,2023-05-16,Apparel,Footwear,West,On-Time,34,4,302.95,487.88,0.05,1951.52,1211.80,1853.94,642.14,34.64
ORD-14178,2023-11-02,Apparel,Shirts,West,On-Time,41,3,390.51,922.39,0.00,2767.17,1171.53,2767.17,1595.64,57.66
ORD-14179,2023-01-07,Furniture,Tables,West,On-Time,135,4,180.35,209.00,0.49,836.00,721.40,426.36,-295.04,-69.20
ORD-14180,2023-05-22,Furniture,Tables,South,"Delayed - Customs",90,2,235.87,257.13,0.59,514.26,471.74,210.85,-260.89,-123.74
ORD-14181,2023-02-13,Electronics,Accessories,East,On-Time,33,4,195.59,414.31,0.05,1657.24,782.36,1574.38,792.02,50.31
ORD-14182,2023-06-08,Electronics,Accessories,South,"Delayed - Transit",110,5,26.19,28.58,0.57,142.90,130.95,61.45,-69.50,-113.11
ORD-14183,2023-02-13,Apparel,Pants,West,"Delayed - Customs",94,3,262.78,287.14,0.62,861.42,788.34,327.34,-461.00,-140.83
ORD-14184,2023-11-23,Apparel,Footwear,North,On-Time,15,4,292.79,570.26,0.05,2281.04,1171.16,2166.99,995.83,45.95
ORD-14185,2023-10-04,Apparel,Pants,East,On-Time,18,3,360.61,787.65,0.05,2362.95,1081.83,2244.80,1162.97,51.81
ORD-14186,2023-05-15,Furniture,Tables,South,On-Time,98,1,276.54,315.20,0.35,315.20,276.54,204.88,-71.66,-34.98
ORD-14187,2023-05-24,Electronics,Audio,West,On-Time,22,3,373.38,715.62,0.00,2146.86,1120.14,2146.86,1026.72,47.82
ORD-14188,2023-09-11,Apparel,Pants,North,"Delayed - Transit",110,5,131.50,144.95,0.42,724.75,657.50,420.36,-237.15,-56.42
ORD-14189,2023-03-24,Furniture,Chairs,South,"Delayed - Transit",123,2,241.54,257.54,0.60,515.08,483.08,206.03,-277.05,-134.47
ORD-14190,2023-10-06,Apparel,Footwear,North,On-Time,47,3,292.50,637.27,0.05,1911.81,877.50,1816.22,938.72,51.69
ORD-14191,2023-01-20,Furniture,Desks,North,On-Time,144,3,52.37,66.94,0.55,200.82,157.11,90.37,-66.74,-73.85
ORD-14192,2023-09-09,Furniture,Uncategorized,South,On-Time,97,4,314.95,423.40,0.51,1693.60,1259.80,829.86,-429.94,-51.81
ORD-14193,2023-04-10,Furniture,Tables,South,On-Time,117,5,198.12,243.10,0.40,1215.50,990.60,729.30,-261.30,-35.83
ORD-14194,2023-06-27,Electronics,Computers,North,"Delayed - Transit",127,4,390.04,459.43,0.44,1837.72,1560.16,1029.12,-531.04,-51.60
ORD-14195,2023-07-07,Furniture,Desks,South,On-Time,107,4,93.38,100.43,0.47,401.72,373.52,212.91,-160.61,-75.43
ORD-14196,2023-01-05,Apparel,Footwear,South,On-Time,34,3,111.97,234.45,0.00,703.35,335.91,703.35,367.44,52.24
ORD-14197,2023-07-20,Apparel,Shirts,South,On-Time,39,4,96.05,174.50,0.05,698.00,384.20,663.10,278.90,42.06
ORD-14198,2023-06-16,Furniture,Chairs,West,On-Time,103,4,154.33,176.96,0.36,707.84,617.32,453.02,-164.30,-36.27
ORD-14199,2023-12-06,Apparel,Shirts,South,"Delayed - Transit",126,1,235.80,291.29,0.60,291.29,235.80,116.52,-119.28,-102.38
ORD-14200,2023-01-24,Furniture,Uncategorized,South,On-Time,78,4,339.42,397.99,0.00,1591.96,1357.68,1591.96,234.28,14.72
ORD-14201,2023-08-24,Furniture,Desks,West,On-Time,96,5,204.08,237.10,0.38,1185.50,1020.40,735.01,-285.39,-38.83
ORD-14202,2023-05-11,Furniture,Tables,West,"Delayed - Transit",110,5,42.51,46.23,0.60,231.15,212.55,92.46,-120.09,-129.88
ORD-14203,2023-08-14,Apparel,Shirts,West,On-Time,13,2,137.76,255.75,0.00,511.50,275.52,511.50,235.98,46.13
ORD-14204,2023-12-19,Apparel,Shirts,West,On-Time,25,2,120.60,262.63,0.00,525.26,241.20,525.26,284.06,54.08
ORD-14205,2023-09-09,Apparel,Footwear,West,On-Time,52,1,298.22,512.04,0.00,512.04,298.22,512.04,213.82,41.76
ORD-14206,2023-01-29,Furniture,Desks,West,On-Time,122,2,289.63,359.92,0.41,719.84,579.26,424.71,-154.55,-36.39
ORD-14207,2023-06-21,Apparel,Footwear,North,On-Time,22,1,142.74,309.60,0.00,309.60,142.74,309.60,166.86,53.90
ORD-14208,2023-01-29,Electronics,Accessories,East,On-Time,45,3,258.83,561.72,0.00,1685.16,776.49,1685.16,908.67,53.92
ORD-14209,2023-10-28,Furniture,Chairs,West,On-Time,112,3,143.86,168.86,0.44,506.58,431.58,283.68,-147.90,-52.13
ORD-14210,2023-03-12,Electronics,Accessories,East,"Delayed - Transit",139,3,213.12,275.30,0.43,825.90,639.36,470.76,-168.60,-35.81
ORD-14211,2023-03-13,Furniture,Chairs,East,On-Time,115,5,221.24,295.26,0.52,1476.30,1106.20,708.62,-397.58,-56.11
ORD-14212,2023-09-19,Furniture,Chairs,East,"Delayed - Transit",144,4,214.21,231.86,0.60,927.44,856.84,370.98,-485.86,-130.97
ORD-14213,2023-07-12,Apparel,Footwear,North,On-Time,27,3,225.88,522.79,0.00,1568.37,677.64,1568.37,890.73,56.79
ORD-14214,2023-09-18,Electronics,Computers,North,"Delayed - Transit",144,4,265.67,306.49,0.55,1225.96,1062.68,551.68,-511.00,-92.63
ORD-14215,2023-12-24,Electronics,Accessories,West,On-Time,45,3,258.17,456.14,0.05,1368.42,774.51,1300.00,525.49,40.42
ORD-14216,2023-03-07,Apparel,Footwear,North,"Delayed - Transit",112,5,369.58,419.08,0.38,2095.40,1847.90,1299.15,-548.75,-42.24
ORD-14217,2023-02-08,Electronics,Accessories,North,On-Time,17,1,392.10,679.95,0.05,679.95,392.10,645.95,253.85,39.30
ORD-14218,2023-05-15,Apparel,Pants,West,On-Time,40,3,387.77,814.25,0.00,2442.75,1163.31,2442.75,1279.44,52.38
ORD-14219,2023-04-09,Electronics,Computers,South,"Delayed - Transit",110,3,38.49,45.22,0.52,135.66,115.47,65.12,-50.35,-77.33
ORD-14220,2023-10-01,Electronics,Computers,South,"Delayed - Transit",137,2,333.21,398.62,0.51,797.24,666.42,390.65,-275.77,-70.59
ORD-14221,2023-12-24,Apparel,Footwear,East,"Delayed - Transit",133,2,326.08,387.72,0.48,775.44,652.16,403.23,-248.93,-61.73
ORD-14222,2023-10-25,Electronics,Accessories,North,On-Time,27,3,373.45,858.75,0.05,2576.25,1120.35,2447.44,1327.09,54.22
ORD-14223,2023-07-19,Electronics,Accessories,North,On-Time,20,2,94.71,213.04,0.00,426.08,189.42,426.08,236.66,55.54
ORD-14224,2023-01-21,Apparel,Pants,West,"Delayed - Customs",87,2,331.84,427.61,0.46,855.22,663.68,461.82,-201.86,-43.71
ORD-14225,2023-08-29,Furniture,Desks,East,On-Time,119,1,226.28,242.59,0.52,242.59,226.28,116.44,-109.84,-94.33
ORD-14226,2023-01-27,Apparel,Shirts,West,On-Time,22,5,157.02,266.45,0.00,1332.25,785.10,1332.25,547.15,41.07
ORD-14227,2023-03-10,Electronics,Audio,South,"Delayed - Transit",123,3,330.83,429.69,0.62,1289.07,992.49,489.85,-502.64,-102.61
ORD-14228,2023-06-24,Apparel,Shirts,East,On-Time,28,1,317.61,585.46,0.05,585.46,317.61,556.19,238.58,42.90
ORD-14229,2023-01-16,Apparel,Pants,North,On-Time,33,5,385.16,741.98,0.00,3709.90,1925.80,3709.90,1784.10,48.09
ORD-14230,2023-02-24,Apparel,Footwear,South,On-Time,61,1,30.61,53.69,0.00,53.69,30.61,53.69,23.08,42.99
ORD-14231,2023-05-22,Apparel,Footwear,East,On-Time,24,2,233.56,491.62,0.00,983.24,467.12,983.24,516.12,52.49
ORD-14232,2023-09-08,Electronics,Audio,East,On-Time,28,5,321.34,648.12,0.00,3240.60,1606.70,3240.60,1633.90,50.42
ORD-14233,2023-09-06,Electronics,Computers,West,On-Time,32,2,227.25,457.69,0.05,915.38,454.50,869.61,415.11,47.74
ORD-14234,2023-03-03,Apparel,Footwear,West,On-Time,25,3,177.08,421.89,0.00,1265.67,531.24,1265.67,734.43,58.03
ORD-14235,2023-08-06,Apparel,Footwear,West,"Delayed - Transit",99,2,316.53,343.08,0.45,686.16,633.06,377.39,-255.67,-67.75
ORD-14236,2023-01-14,Furniture,Chairs,South,"Delayed - Customs",92,5,362.44,482.35,0.38,2411.75,1812.20,1495.29,-316.92,-21.19
ORD-14237,2023-11-07,Apparel,Shirts,South,"Delayed - Transit",62,5,252.81,292.84,0.05,1464.20,1264.05,1390.99,126.94,9.13
ORD-14238,2023-05-04,Apparel,Shirts,East,On-Time,56,3,181.10,424.18,0.05,1272.54,543.30,1208.91,665.61,55.06
ORD-14239,2023-06-10,Apparel,Footwear,West,On-Time,30,3,135.02,216.85,0.05,650.55,405.06,618.02,212.96,34.46
ORD-14240,2023-12-11,Apparel,Uncategorized,East,On-Time,47,4,140.73,254.47,0.00,1017.88,562.92,1017.88,454.96,44.70
ORD-14241,2023-01-04,Electronics,Audio,South,On-Time,44,1,102.16,189.59,0.05,189.59,102.16,180.11,77.95,43.28
ORD-14242,2023-06-25,Furniture,Chairs,North,"Delayed - Transit",51,3,241.58,271.37,0.05,814.11,724.74,773.40,48.66,6.29
ORD-14243,2023-08-28,Apparel,Shirts,South,On-Time,52,2,277.39,451.70,0.05,903.40,554.78,858.23,303.45,35.36
ORD-14244,2023-09-06,Furniture,Desks,East,"Delayed - Transit",137,3,65.33,78.85,0.46,236.55,195.99,127.74,-68.25,-53.43
ORD-14245,2023-03-10,Furniture,Desks,South,On-Time,129,3,71.72,89.28,0.59,267.84,215.16,109.81,-105.35,-95.93
ORD-14246,2023-04-09,Apparel,Footwear,North,"Delayed - Customs",136,5,295.08,334.58,0.64,1672.90,1475.40,602.24,-873.16,-144.98
ORD-14247,2023-11-02,Apparel,Pants,East,On-Time,15,3,239.97,547.49,0.00,1642.47,719.91,1642.47,922.56,56.17
ORD-14248,2023-08-29,Furniture,Desks,West,On-Time,135,2,215.77,239.12,0.49,478.24,431.54,243.90,-187.64,-76.93
ORD-14249,2023-11-27,Electronics,Computers,East,"Delayed - Transit",96,1,396.50,463.34,0.52,463.34,396.50,222.40,-174.10,-78.28
ORD-14250,2023-04-07,Furniture,Tables,West,"Delayed - Transit",83,2,267.43,315.19,0.00,630.38,534.86,630.38,95.52,15.15
ORD-14251,2023-08-13,Apparel,Pants,South,On-Time,31,3,48.63,89.88,0.05,269.64,145.89,256.16,110.27,43.05
ORD-14252,2023-12-01,Apparel,Footwear,South,On-Time,24,4,248.27,416.25,0.00,1665.00,993.08,1665.00,671.92,40.36
ORD-14253,2023-02-14,Apparel,Uncategorized,North,"Delayed - Transit",133,5,347.60,449.56,0.36,2247.80,1738.00,1438.59,-299.41,-20.81
ORD-14254,2023-12-10,Electronics,Accessories,North,On-Time,25,1,337.53,654.65,0.00,654.65,337.53,654.65,317.12,48.44
ORD-14255,2023-06-07,Electronics,Audio,West,"Delayed - Transit",120,1,348.60,434.48,0.50,434.48,348.60,217.24,-131.36,-60.47
ORD-14256,2023-01-05,Electronics,Accessories,South,On-Time,37,5,192.29,370.12,0.00,1850.60,961.45,1850.60,889.15,48.05
ORD-14257,2023-08-28,Furniture,Tables,East,"Delayed - Transit",105,2,304.53,336.95,0.54,673.90,609.06,309.99,-299.07,-96.47
ORD-14258,2023-07-27,Furniture,Tables,East,On-Time,136,5,55.52,69.34,0.62,346.70,277.60,131.75,-145.85,-110.71
ORD-14259,2023-08-30,Electronics,Computers,East,On-Time,26,5,384.17,906.90,0.05,4534.50,1920.85,4307.78,2386.93,55.41
ORD-14260,2023-09-01,Furniture,Tables,East,On-Time,126,5,183.69,237.37,0.35,1186.85,918.45,771.45,-147.00,-19.05
ORD-14261,2023-09-04,Electronics,Audio,East,On-Time,44,3,262.87,571.76,0.05,1715.28,788.61,1629.52,840.91,51.60
ORD-14262,2023-01-07,Apparel,Pants,East,"Delayed - Customs",150,4,34.32,43.26,0.50,173.04,137.28,86.52,-50.76,-58.67
ORD-14263,2023-01-04,Apparel,Shirts,East,"Delayed - Customs",102,5,214.75,249.02,0.60,1245.10,1073.75,498.04,-575.71,-115.60
ORD-14264,2023-12-09,Apparel,Pants,South,"Delayed - Transit",125,2,89.23,102.58,0.41,205.16,178.46,121.04,-57.42,-47.43
ORD-14265,2023-05-15,Apparel,Footwear,South,"Delayed - Transit",93,1,82.25,94.78,0.61,94.78,82.25,36.96,-45.29,-122.51
ORD-14266,2023-06-03,Electronics,Computers,South,"Delayed - Transit",122,2,298.33,379.21,0.48,758.42,596.66,394.38,-202.28,-51.29
ORD-14267,2023-11-06,Furniture,Chairs,North,On-Time,143,1,265.45,311.82,0.53,311.82,265.45,146.56,-118.89,-81.13
ORD-14268,2023-06-28,Furniture,Chairs,North,"Delayed - Customs",117,1,104.06,126.26,0.43,126.26,104.06,71.97,-32.09,-44.59
ORD-14269,2023-06-22,Furniture,Tables,South,On-Time,137,5,157.81,181.17,0.38,905.85,789.05,561.63,-227.42,-40.49
ORD-14270,2023-05-11,Electronics,Accessories,South,"Delayed - Transit",131,4,42.51,49.20,0.35,196.80,170.04,127.92,-42.12,-32.93
ORD-14271,2023-06-15,Furniture,Desks,East,On-Time,82,3,337.67,425.96,0.05,1277.88,1013.01,1213.99,200.98,16.56
ORD-14272,2023-05-16,Electronics,Computers,North,On-Time,24,1,157.39,368.97,0.00,368.97,157.39,368.97,211.58,57.34
ORD-14273,2023-08-30,Furniture,Chairs,South,On-Time,124,3,212.97,240.39,0.62,721.17,638.91,274.04,-364.87,-133.14
ORD-14274,2023-08-25,Furniture,Tables,East,On-Time,157,3,379.94,399.37,0.63,1198.11,1139.82,443.30,-696.52,-157.12
ORD-14275,2023-09-29,Electronics,Accessories,South,"Delayed - Customs",116,3,25.65,27.63,0.64,82.89,76.95,29.84,-47.11,-157.87
ORD-14276,2023-05-03,Electronics,Accessories,West,On-Time,35,1,302.51,633.22,0.00,633.22,302.51,633.22,330.71,52.23
ORD-14277,2023-04-29,Apparel,Pants,West,On-Time,31,4,123.70,220.11,0.05,880.44,494.80,836.42,341.62,40.84
ORD-14278,2023-12-09,Electronics,Computers,West,On-Time,30,4,133.50,245.88,0.00,983.52,534.00,983.52,449.52,45.71
ORD-14279,2023-12-26,Electronics,Accessories,East,On-Time,47,1,145.18,262.63,0.05,262.63,145.18,249.50,104.32,41.81
ORD-14280,2023-04-19,Electronics,Computers,North,On-Time,22,5,398.82,727.63,0.05,3638.15,1994.10,3456.24,1462.14,42.30
ORD-14281,2023-12-28,Apparel,Pants,North,"Delayed - Customs",111,5,125.66,145.05,0.36,725.25,628.30,464.16,-164.14,-35.36
ORD-14282,2023-06-13,Furniture,Tables,North,On-Time,109,5,337.50,397.12,0.41,1985.60,1687.50,1171.50,-516.00,-44.05
ORD-14283,2023-12-27,Furniture,Chairs,South,On-Time,145,4,389.34,481.94,0.37,1927.76,1557.36,1214.49,-342.87,-28.23
ORD-14284,2023-12-01,Apparel,Shirts,North,On-Time,38,5,122.64,196.23,0.00,981.15,613.20,981.15,367.95,37.50
ORD-14285,2023-04-26,Electronics,Computers,North,On-Time,14,2,245.93,462.27,0.05,924.54,491.86,878.31,386.45,44.00
ORD-14286,2023-08-02,Furniture,Desks,North,On-Time,122,1,309.48,332.77,0.63,332.77,309.48,123.12,-186.36,-151.35
ORD-14287,2023-12-30,Electronics,Accessories,North,On-Time,27,2,268.73,485.88,0.00,971.76,537.46,971.76,434.30,44.69
ORD-14288,2023-03-30,Electronics,Audio,West,On-Time,35,1,375.31,617.35,0.05,617.35,375.31,586.48,211.17,36.01
ORD-14289,2023-07-28,Electronics,Audio,West,On-Time,34,3,171.80,408.30,0.05,1224.90,515.40,1163.66,648.26,55.71
ORD-14290,2023-07-25,Furniture,Tables,South,"Delayed - Customs",139,2,188.96,233.90,0.54,467.80,377.92,215.19,-162.73,-75.62
ORD-14291,2023-10-02,Apparel,Shirts,West,On-Time,28,3,236.88,471.85,0.00,1415.55,710.64,1415.55,704.91,49.80
ORD-14292,2023-05-14,Electronics,Accessories,South,On-Time,47,5,348.78,757.97,0.05,3789.85,1743.90,3600.36,1856.46,51.56
ORD-14293,2023-11-17,Electronics,Computers,West,On-Time,23,5,76.21,148.32,0.05,741.60,381.05,704.52,323.47,45.91
ORD-14294,2023-08-03,Furniture,Tables,East,On-Time,97,1,169.42,214.57,0.55,214.57,169.42,96.56,-72.86,-75.46
ORD-14295,2023-01-19,Furniture,Tables,West,On-Time,107,2,395.92,438.54,0.49,877.08,791.84,447.31,-344.53,-77.02
ORD-14296,2023-11-01,Furniture,Chairs,South,On-Time,147,2,368.87,491.14,0.44,982.28,737.74,550.08,-187.66,-34.12
ORD-14297,2023-06-30,Electronics,Accessories,North,On-Time,30,4,217.14,479.85,0.00,1919.40,868.56,1919.40,1050.84,54.75
ORD-14298,2023-06-18,Apparel,Pants,West,On-Time,23,2,336.07,597.96,0.00,1195.92,672.14,1195.92,523.78,43.80
ORD-14299,2023-10-20,Electronics,Audio,North,"Delayed - Transit",92,5,248.01,327.76,0.47,1638.80,1240.05,868.56,-371.49,-42.77
ORD-14300,2023-07-04,Furniture,Desks,East,"Delayed - Customs",97,1,397.07,495.94,0.59,495.94,397.07,203.34,-193.73,-95.28
ORD-14301,2023-12-12,Furniture,Desks,South,On-Time,139,4,187.46,216.52,0.45,866.08,749.84,476.34,-273.50,-57.42
ORD-14302,2023-09-24,Electronics,Computers,North,On-Time,25,3,57.81,97.29,0.00,291.87,173.43,291.87,118.44,40.58
ORD-14303,2023-08-27,Apparel,Shirts,North,On-Time,14,3,154.31,331.99,0.05,995.97,462.93,946.17,483.24,51.07
ORD-14304,2023-02-21,Electronics,Accessories,West,"Delayed - Transit",119,5,288.25,348.18,0.42,1740.90,1441.25,1009.72,-431.53,-42.74
ORD-14305,2023-10-21,Electronics,Audio,South,On-Time,34,5,231.94,539.10,0.05,2695.50,1159.70,2560.73,1401.03,54.71
ORD-14306,2023-02-11,Electronics,Audio,West,On-Time,40,4,223.78,495.43,0.05,1981.72,895.12,1882.63,987.51,52.45
ORD-14307,2023-08-18,Apparel,Shirts,South,On-Time,41,4,303.56,523.32,0.00,2093.28,1214.24,2093.28,879.04,41.99
ORD-14308,2023-03-10,Furniture,Desks,South,On-Time,104,3,346.63,465.14,0.64,1395.42,1039.89,502.35,-537.54,-107.00
ORD-14309,2023-03-26,Apparel,Footwear,West,On-Time,47,4,253.29,483.41,0.05,1933.64,1013.16,1836.96,823.80,44.85
ORD-14310,2023-06-18,Furniture,Chairs,East,On-Time,135,2,353.19,408.56,0.41,817.12,706.38,482.10,-224.28,-46.52
ORD-14311,2023-09-24,Apparel,Footwear,East,On-Time,17,2,44.18,98.00,0.05,196.00,88.36,186.20,97.84,52.55
ORD-14312,2023-07-13,Apparel,Footwear,East,On-Time,36,1,251.73,550.40,0.05,550.40,251.73,522.88,271.15,51.86
ORD-14313,2023-03-29,Apparel,Pants,North,"Delayed - Transit",120,1,52.16,60.15,0.43,60.15,52.16,34.29,-17.87,-52.13
ORD-14314,2023-01-01,Furniture,Chairs,North,On-Time,117,1,248.10,319.29,0.44,319.29,248.10,178.80,-69.30,-38.76
ORD-14315,2023-12-13,Apparel,Pants,West,On-Time,26,3,223.88,532.34,0.00,1597.02,671.64,1597.02,925.38,57.94
ORD-14316,2023-05-21,Electronics,Audio,South,On-Time,28,3,198.97,350.22,0.05,1050.66,596.91,998.13,401.22,40.20
ORD-14317,2023-08-18,Electronics,Computers,North,On-Time,29,5,97.45,191.39,0.05,956.95,487.25,909.10,421.85,46.40
ORD-14318,2023-02-09,Furniture,Tables,East,On-Time,106,2,393.93,425.89,0.43,851.78,787.86,485.51,-302.35,-62.27
ORD-14319,2023-08-09,Furniture,Desks,South,On-Time,129,4,175.59,187.10,0.43,748.40,702.36,426.59,-275.77,-64.65
ORD-14320,2023-01-13,Apparel,Footwear,North,On-Time,46,4,24.22,50.28,0.00,201.12,96.88,201.12,104.24,51.83
ORD-14321,2023-01-28,Apparel,Pants,South,On-Time,18,1,176.88,394.71,0.00,394.71,176.88,394.71,217.83,55.19
ORD-14322,2023-12-05,Electronics,Accessories,East,On-Time,53,1,328.15,684.73,0.00,684.73,328.15,684.73,356.58,52.08
ORD-14323,2023-10-23,Apparel,Pants,West,On-Time,28,4,249.83,537.54,0.05,2150.16,999.32,2042.65,1043.33,51.08
ORD-14324,2023-08-15,Electronics,Audio,South,"Delayed - Transit",87,5,113.40,129.78,0.36,648.90,567.00,415.30,-151.70,-36.53
ORD-14325,2023-09-23,Electronics,Computers,East,On-Time,28,5,177.62,291.60,0.00,1458.00,888.10,1458.00,569.90,39.09
ORD-14326,2023-06-02,Furniture,Chairs,South,"Delayed - Transit",84,1,125.85,156.13,0.00,156.13,125.85,156.13,30.28,19.39
ORD-14327,2023-09-09,Apparel,Shirts,South,On-Time,21,1,314.88,654.04,0.00,654.04,314.88,654.04,339.16,51.86
ORD-14328,2023-04-20,Electronics,Accessories,East,On-Time,28,4,212.31,455.99,0.05,1823.96,849.24,1732.76,883.52,50.99
ORD-14329,2023-12-03,Furniture,Desks,East,On-Time,92,2,359.20,431.73,0.53,863.46,718.40,405.83,-312.57,-77.02
ORD-14330,2023-02-28,Electronics,Audio,West,"Delayed - Transit",104,1,183.32,208.58,0.37,208.58,183.32,131.41,-51.91,-39.51
ORD-14331,2023-01-08,Electronics,Accessories,West,"Delayed - Transit",101,3,86.41,91.19,0.59,273.57,259.23,112.16,-147.07,-131.12
ORD-14332,2023-10-30,Furniture,Chairs,North,On-Time,71,4,163.90,207.85,0.00,831.40,655.60,831.40,175.80,21.15
ORD-14333,2023-03-25,Furniture,Tables,South,On-Time,97,1,279.10,346.43,0.57,346.43,279.10,148.96,-130.14,-87.36
ORD-14334,2023-08-30,Furniture,Tables,West,On-Time,83,4,282.90,371.90,0.05,1487.60,1131.60,1413.22,281.62,19.93
ORD-14335,2023-03-22,Electronics,Computers,South,"Delayed - Customs",105,4,319.77,371.53,0.37,1486.12,1279.08,936.26,-342.82,-36.62
ORD-14336,2023-05-31,Furniture,Tables,South,"Delayed - Customs",146,1,354.82,375.07,0.51,375.07,354.82,183.78,-171.04,-93.06
ORD-14337,2023-05-09,Electronics,Accessories,East,On-Time,44,2,258.86,584.05,0.00,1168.10,517.72,1168.10,650.38,55.68
ORD-14338,2023-07-30,Furniture,Desks,East,On-Time,149,2,396.90,526.00,0.43,1052.00,793.80,599.64,-194.16,-32.38
ORD-14339,2023-12-20,Furniture,Tables,West,"Delayed - Transit",129,1,221.86,241.43,0.54,241.43,221.86,111.06,-110.80,-99.77
ORD-14340,2023-12-31,Furniture,Chairs,North,On-Time,118,3,252.82,311.65,0.56,934.95,758.46,411.38,-347.08,-84.37
