order_id,order_date,category,sub_category,region,supply_chain_status,inventory_days,quantity,unit_cost,unit_price,discount_pct,gross_revenue,total_cost,net_revenue,net_profit,profit_margin_pct,season,ai_cluster,ai_risk_profile
ORD-13023,2023-06-24,Furniture,Desks,South,On-Time,127,3,55.29,67.12,0.41,201.36,165.87,118.8,-47.07,-39.62,Summer,0.0,Tier 2: Warning
ORD-13024,2023-12-24,Electronics,Computers,East,On-Time,14,1,78.78,130.73,0.0,130.73,78.78,130.73,51.95,39.74,Winter,1.0,Tier 1: Fast Mover
ORD-13025,2023-12-04,Apparel,Shirts,East,Delayed - Transit,130,1,91.65,112.28,0.61,112.28,91.65,43.79,-47.86,-109.3,Winter,2.0,Tier 3: Dead Stock
ORD-13026,2023-06-01,Furniture,Desks,West,On-Time,117,3,370.14,495.87,0.48,1487.61,1110.42,773.56,-336.86,-43.55,Summer,0.0,Tier 2: Warning
ORD-13027,2023-03-18,Apparel,Shirts,North,Delayed - Customs,83,1,310.13,412.95,0.05,412.95,310.13,392.3,82.17,20.95,Spring,1.0,Tier 1: Fast Mover
ORD-13028,2023-01-07,Furniture,Desks,South,On-Time,97,5,188.81,246.52,0.38,1232.6,944.05,764.21,-179.84,-23.53,Winter,0.0,Tier 2: Warning
ORD-13029,2023-02-23,Electronics,Audio,North,Delayed - Customs,136,1,39.99,44.04,0.56,44.04,39.99,19.38,-20.61,-106.37,Winter,2.0,Tier 3: Dead Stock
ORD-13030,2023-12-27,Furniture,Tables,West,On-Time,120,1,295.73,352.9,0.62,352.9,295.73,134.1,-161.63,-120.53,Winter,2.0,Tier 3: Dead Stock
ORD-13031,2023-05-16,Furniture,Uncategorized,North,On-Time,132,4,396.71,456.29,0.47,1825.16,1586.84,967.33,-619.51,-64.04,Spring,0.0,Tier 2: Warning
ORD-13032,2023-09-02,Electronics,Accessories,South,On-Time,21,1,338.74,673.58,0.0,673.58,338.74,673.58,334.84,49.71,Fall,1.0,Tier 1: Fast Mover
ORD-13033,2023-08-16,Furniture,Desks,West,On-Time,121,4,94.11,102.99,0.63,411.96,376.44,152.43,-224.01,-146.97,Summer,2.0,Tier 3: Dead Stock
ORD-13034,2023-06-17,Furniture,Chairs,North,On-Time,109,5,117.8,132.68,0.4,663.4,589.0,398.04,-190.96,-47.98,Summer,0.0,Tier 2: Warning
ORD-13035,2023-07-13,Electronics,Computers,South,On-Time,40,3,132.82,259.4,0.0,778.2,398.46,778.2,379.74,48.8,Summer,1.0,Tier 1: Fast Mover
ORD-13036,2023-08-06,Apparel,Shirts,West,On-Time,49,3,391.7,831.61,0.0,2494.83,1175.1,2494.83,1319.73,52.9,Summer,1.0,Tier 1: Fast Mover
ORD-13037,2023-07-30,Apparel,Footwear,West,On-Time,43,5,252.02,441.03,0.05,2205.15,1260.1,2094.89,834.79,39.85,Summer,1.0,Tier 1: Fast Mover
ORD-13038,2023-02-17,Apparel,Footwear,East,On-Time,28,1,393.75,829.59,0.05,829.59,393.75,788.11,394.36,50.04,Winter,1.0,Tier 1: Fast Mover
ORD-13039,2023-05-17,Apparel,Uncategorized,East,On-Time,38,5,149.91,244.75,0.0,1223.75,749.55,1223.75,474.2,38.75,Spring,1.0,Tier 1: Fast Mover
ORD-13040,2023-08-21,Apparel,Pants,North,Delayed - Transit,158,2,89.91,109.19,0.53,218.38,179.82,102.64,-77.18,-75.2,Summer,0.0,Tier 2: Warning
ORD-13041,2023-06-23,Electronics,Computers,West,On-Time,40,4,304.02,539.07,0.05,2156.28,1216.08,2048.47,832.39,40.63,Summer,1.0,Tier 1: Fast Mover
ORD-13042,2023-08-30,Electronics,Computers,North,Delayed - Transit,129,2,280.75,366.51,0.41,733.02,561.5,432.48,-129.02,-29.83,Summer,0.0,Tier 2: Warning
ORD-13043,2023-03-21,Apparel,Shirts,West,On-Time,43,3,91.45,189.62,0.05,568.86,274.35,540.42,266.07,49.23,Spring,1.0,Tier 1: Fast Mover
ORD-13044,2023-03-21,Furniture,Desks,West,On-Time,160,4,362.63,386.84,0.53,1547.36,1450.52,727.26,-723.26,-99.45,Spring,2.0,Tier 3: Dead Stock
ORD-13045,2023-05-30,Electronics,Audio,South,Delayed - Customs,110,5,210.64,235.56,0.62,1177.8,1053.2,447.56,-605.64,-135.32,Spring,2.0,Tier 3: Dead Stock
ORD-13046,2023-09-06,Apparel,Shirts,South,On-Time,28,2,92.44,172.84,0.05,345.68,184.88,328.4,143.52,43.7,Fall,1.0,Tier 1: Fast Mover
ORD-13047,2023-08-20,Furniture,Tables,West,On-Time,175,5,118.72,137.19,0.42,685.95,593.6,397.85,-195.75,-49.2,Summer,0.0,Tier 2: Warning
ORD-13048,2023-01-29,Electronics,Computers,East,On-Time,43,5,258.98,556.67,0.05,2783.35,1294.9,2644.18,1349.28,51.03,Winter,1.0,Tier 1: Fast Mover
ORD-13049,2023-07-21,Apparel,Pants,South,On-Time,38,5,302.17,600.58,0.05,3002.9,1510.85,2852.76,1341.91,47.04,Summer,1.0,Tier 1: Fast Mover
ORD-13050,2023-12-27,Furniture,Chairs,West,Delayed - Transit,140,5,177.13,213.34,0.59,1066.7,885.65,437.35,-448.3,-102.51,Winter,2.0,Tier 3: Dead Stock
ORD-13051,2023-03-25,Apparel,Footwear,West,On-Time,28,3,311.15,579.39,0.05,1738.17,933.45,1651.26,717.81,43.47,Spring,1.0,Tier 1: Fast Mover
ORD-13052,2023-06-22,Electronics,Accessories,South,On-Time,27,1,380.19,639.6,0.05,639.6,380.19,607.62,227.43,37.43,Summer,1.0,Tier 1: Fast Mover
ORD-13053,2023-05-13,Apparel,Shirts,West,On-Time,30,5,340.01,802.34,0.05,4011.7,1700.05,3811.12,2111.07,55.39,Spring,1.0,Tier 1: Fast Mover
ORD-13054,2023-07-08,Furniture,Chairs,West,On-Time,107,2,63.51,81.0,0.53,162.0,127.02,76.14,-50.88,-66.82,Summer,0.0,Tier 2: Warning
ORD-13055,2023-07-12,Furniture,Desks,North,On-Time,108,2,228.5,249.27,0.52,498.54,457.0,239.3,-217.7,-90.97,Summer,2.0,Tier 3: Dead Stock
ORD-13056,2023-11-30,Furniture,Chairs,South,Delayed - Transit,118,3,389.62,426.25,0.39,1278.75,1168.86,780.04,-388.82,-49.85,Fall,0.0,Tier 2: Warning
ORD-13057,2023-12-31,Furniture,Desks,South,Delayed - Customs,121,5,286.2,345.93,0.37,1729.65,1431.0,1089.68,-341.32,-31.32,Winter,0.0,Tier 2: Warning
ORD-13058,2023-12-22,Electronics,Uncategorized,North,On-Time,30,1,83.52,171.76,0.05,171.76,83.52,163.17,79.65,48.81,Winter,1.0,Tier 1: Fast Mover
ORD-13059,2023-11-29,Electronics,Accessories,South,On-Time,17,5,368.32,620.47,0.05,3102.35,1841.6,2947.23,1105.63,37.51,Fall,1.0,Tier 1: Fast Mover
ORD-13060,2023-09-26,Furniture,Desks,South,On-Time,80,1,395.11,465.28,0.05,465.28,395.11,442.02,46.91,10.61,Fall,1.0,Tier 1: Fast Mover
ORD-13061,2023-11-14,Apparel,Uncategorized,North,On-Time,21,2,396.37,681.13,0.05,1362.26,792.74,1294.15,501.41,38.74,Fall,1.0,Tier 1: Fast Mover
ORD-13062,2023-10-26,Apparel,Pants,East,On-Time,48,5,15.84,28.66,0.0,143.3,79.2,143.3,64.1,44.73,Fall,1.0,Tier 1: Fast Mover
ORD-13063,2023-01-02,Furniture,Chairs,South,Delayed - Customs,130,3,269.23,317.28,0.6,951.84,807.69,380.74,-426.95,-112.14,Winter,2.0,Tier 3: Dead Stock
ORD-13064,2023-05-03,Furniture,Tables,South,On-Time,84,1,351.35,391.14,0.05,391.14,351.35,371.58,20.23,5.45,Spring,1.0,Tier 1: Fast Mover
ORD-13065,2023-05-06,Apparel,Footwear,East,Delayed - Customs,83,3,73.13,87.56,0.0,262.68,219.39,262.68,43.29,16.48,Spring,1.0,Tier 1: Fast Mover
ORD-13066,2023-09-27,Electronics,Accessories,South,On-Time,17,4,76.21,126.67,0.0,506.68,304.84,506.68,201.84,39.84,Fall,1.0,Tier 1: Fast Mover
ORD-13067,2023-12-09,Furniture,Tables,East,On-Time,124,4,318.51,396.47,0.61,1585.88,1274.04,618.49,-655.55,-105.99,Winter,2.0,Tier 3: Dead Stock
ORD-13068,2023-11-07,Furniture,Desks,East,Delayed - Transit,124,4,335.39,427.2,0.58,1708.8,1341.56,717.7,-623.86,-86.93,Fall,2.0,Tier 3: Dead Stock
ORD-13069,2023-02-05,Electronics,Accessories,North,Delayed - Transit,135,3,368.31,413.28,0.51,1239.84,1104.93,607.52,-497.41,-81.88,Winter,2.0,Tier 3: Dead Stock
ORD-13070,2023-12-06,Apparel,Shirts,North,On-Time,30,2,361.66,640.01,0.0,1280.02,723.32,1280.02,556.7,43.49,Winter,1.0,Tier 1: Fast Mover
ORD-13071,2023-08-20,Furniture,Desks,North,On-Time,100,1,260.13,282.57,0.65,282.57,260.13,98.9,-161.23,-163.02,Summer,2.0,Tier 3: Dead Stock
ORD-13072,2023-05-03,Furniture,Desks,South,Delayed - Customs,168,3,198.07,252.62,0.47,757.86,594.21,401.67,-192.54,-47.94,Spring,0.0,Tier 2: Warning
ORD-13073,2023-07-07,Electronics,Audio,West,On-Time,46,5,294.64,633.89,0.0,3169.45,1473.2,3169.45,1696.25,53.52,Summer,1.0,Tier 1: Fast Mover
ORD-13074,2023-12-14,Electronics,Accessories,West,On-Time,38,4,227.09,376.96,0.0,1507.84,908.36,1507.84,599.48,39.76,Winter,1.0,Tier 1: Fast Mover
ORD-13075,2023-09-28,Electronics,Audio,West,On-Time,17,4,307.54,592.04,0.0,2368.16,1230.16,2368.16,1138.0,48.05,Fall,1.0,Tier 1: Fast Mover
ORD-13076,2023-07-10,Furniture,Chairs,West,On-Time,121,3,68.01,80.69,0.46,242.07,204.03,130.72,-73.31,-56.08,Summer,0.0,Tier 2: Warning
ORD-13077,2023-06-16,Furniture,Tables,East,On-Time,81,1,44.6,55.27,0.05,55.27,44.6,52.51,7.91,15.06,Summer,1.0,Tier 1: Fast Mover
ORD-13078,2023-05-07,Furniture,Chairs,South,On-Time,152,2,67.33,74.24,0.51,148.48,134.66,72.76,-61.9,-85.09,Spring,2.0,Tier 3: Dead Stock
ORD-13079,2023-04-28,Apparel,Footwear,East,On-Time,29,1,181.89,333.67,0.05,333.67,181.89,316.99,135.1,42.62,Spring,1.0,Tier 1: Fast Mover
ORD-13080,2023-10-03,Electronics,Computers,North,On-Time,47,5,172.93,298.37,0.0,1491.85,864.65,1491.85,627.2,42.04,Fall,1.0,Tier 1: Fast Mover
ORD-13081,2023-07-26,Electronics,Accessories,East,Delayed - Customs,114,5,45.39,58.45,0.54,292.25,226.95,134.44,-92.52,-68.82,Summer,0.0,Tier 2: Warning
ORD-13082,2023-03-28,Furniture,Tables,South,On-Time,111,3,395.89,494.71,0.64,1484.13,1187.67,534.29,-653.38,-122.29,Spring,2.0,Tier 3: Dead Stock
ORD-13083,2023-10-15,Apparel,Footwear,North,On-Time,20,1,23.07,48.65,0.05,48.65,23.07,46.22,23.15,50.08,Fall,1.0,Tier 1: Fast Mover
ORD-13084,2023-09-11,Furniture,Desks,West,Delayed - Customs,117,5,274.51,315.33,0.53,1576.65,1372.55,741.03,-631.52,-85.22,Fall,2.0,Tier 3: Dead Stock
ORD-13085,2023-05-18,Furniture,Chairs,East,On-Time,146,2,392.31,465.47,0.56,930.94,784.62,409.61,-375.01,-91.55,Spring,2.0,Tier 3: Dead Stock
ORD-13086,2023-09-17,Furniture,Tables,North,On-Time,74,4,44.13,49.01,0.0,196.04,176.52,196.04,19.52,9.96,Fall,1.0,Tier 1: Fast Mover
ORD-13087,2023-06-05,Electronics,Accessories,South,On-Time,13,3,328.32,613.24,0.05,1839.72,984.96,1747.73,762.77,43.64,Summer,1.0,Tier 1: Fast Mover
ORD-13088,2023-07-13,Furniture,Desks,North,On-Time,92,5,326.99,348.23,0.59,1741.15,1634.95,713.87,-921.08,-129.03,Summer,2.0,Tier 3: Dead Stock
ORD-13089,2023-12-22,Furniture,Desks,West,Delayed - Transit,122,4,206.56,247.43,0.48,989.72,826.24,514.65,-311.59,-60.54,Winter,0.0,Tier 2: Warning
ORD-13090,2023-04-17,Furniture,Tables,North,On-Time,125,2,269.88,330.37,0.47,660.74,539.76,350.19,-189.57,-54.13,Spring,0.0,Tier 2: Warning
ORD-13091,2023-06-22,Electronics,Computers,West,On-Time,31,1,264.97,558.79,0.0,558.79,264.97,558.79,293.82,52.58,Summer,1.0,Tier 1: Fast Mover
ORD-13092,2023-02-01,Electronics,Audio,South,Delayed - Customs,146,3,219.76,266.96,0.48,800.88,659.28,416.46,-242.82,-58.31,Winter,0.0,Tier 2: Warning
ORD-13093,2023-02-23,Apparel,Footwear,South,On-Time,41,1,313.55,688.29,0.05,688.29,313.55,653.88,340.33,52.05,Winter,1.0,Tier 1: Fast Mover
ORD-13094,2023-12-10,Apparel,Shirts,East,On-Time,22,3,146.28,287.7,0.05,863.1,438.84,819.95,381.11,46.48,Winter,1.0,Tier 1: Fast Mover
ORD-13095,2023-08-10,Apparel,Footwear,West,On-Time,22,4,142.53,283.15,0.05,1132.6,570.12,1075.97,505.85,47.01,Summer,1.0,Tier 1: Fast Mover
ORD-13096,2023-02-11,Apparel,Shirts,South,On-Time,27,4,183.76,376.37,0.05,1505.48,735.04,1430.21,695.17,48.61,Winter,1.0,Tier 1: Fast Mover
ORD-13097,2023-09-12,Furniture,Desks,East,On-Time,151,2,353.17,442.14,0.37,884.28,706.34,557.1,-149.24,-26.79,Fall,0.0,Tier 2: Warning
ORD-13098,2023-11-11,Furniture,Chairs,East,On-Time,116,4,263.08,315.71,0.42,1262.84,1052.32,732.45,-319.87,-43.67,Fall,0.0,Tier 2: Warning
ORD-13099,2023-03-08,Electronics,Audio,East,Delayed - Transit,134,2,218.03,231.68,0.51,463.36,436.06,227.05,-209.01,-92.06,Spring,2.0,Tier 3: Dead Stock
ORD-13100,2023-12-16,Apparel,Pants,East,On-Time,35,4,20.25,40.71,0.05,162.84,81.0,154.7,73.7,47.64,Winter,1.0,Tier 1: Fast Mover
ORD-13101,2023-10-13,Electronics,Computers,West,On-Time,26,2,233.24,412.65,0.05,825.3,466.48,784.04,317.56,40.5,Fall,1.0,Tier 1: Fast Mover
ORD-13102,2023-11-14,Apparel,Shirts,West,On-Time,29,3,19.97,45.12,0.0,135.36,59.91,135.36,75.45,55.74,Fall,1.0,Tier 1: Fast Mover
ORD-13103,2023-01-15,Furniture,Desks,South,On-Time,116,2,77.42,94.11,0.55,188.22,154.84,84.7,-70.14,-82.81,Winter,2.0,Tier 3: Dead Stock
ORD-13104,2023-05-06,Furniture,Desks,South,On-Time,130,1,146.35,172.62,0.52,172.62,146.35,82.86,-63.49,-76.63,Spring,0.0,Tier 2: Warning
ORD-13105,2023-01-11,Furniture,Chairs,East,On-Time,138,4,59.99,64.11,0.5,256.44,239.96,128.22,-111.74,-87.15,Winter,2.0,Tier 3: Dead Stock
ORD-13106,2023-08-12,Furniture,Chairs,East,On-Time,135,5,193.96,235.91,0.58,1179.55,969.8,495.41,-474.39,-95.76,Summer,2.0,Tier 3: Dead Stock
ORD-13107,2023-08-15,Apparel,Footwear,South,On-Time,31,4,286.25,541.44,0.0,2165.76,1145.0,2165.76,1020.76,47.13,Summer,1.0,Tier 1: Fast Mover
ORD-13108,2023-05-07,Apparel,Footwear,West,On-Time,4,1,31.51,64.69,0.05,64.69,31.51,61.46,29.95,48.73,Spring,1.0,Tier 1: Fast Mover
ORD-13109,2023-09-06,Furniture,Desks,East,Delayed - Customs,156,1,238.34,283.12,0.44,283.12,238.34,158.55,-79.79,-50.33,Fall,0.0,Tier 2: Warning
ORD-13110,2023-05-29,Electronics,Accessories,North,On-Time,45,5,148.05,326.17,0.05,1630.85,740.25,1549.31,809.06,52.22,Spring,1.0,Tier 1: Fast Mover
ORD-13111,2023-10-19,Furniture,Chairs,West,Delayed - Customs,110,2,26.91,30.32,0.64,60.64,53.82,21.83,-31.99,-146.54,Fall,2.0,Tier 3: Dead Stock
ORD-13112,2023-11-10,Electronics,Accessories,West,On-Time,25,3,375.76,601.66,0.05,1804.98,1127.28,1714.73,587.45,34.26,Fall,1.0,Tier 1: Fast Mover
ORD-13113,2023-11-14,Apparel,Pants,East,On-Time,49,3,188.7,385.86,0.05,1157.58,566.1,1099.7,533.6,48.52,Fall,1.0,Tier 1: Fast Mover
ORD-13114,2023-04-15,Electronics,Accessories,South,On-Time,31,4,145.11,324.53,0.0,1298.12,580.44,1298.12,717.68,55.29,Spring,1.0,Tier 1: Fast Mover
ORD-13115,2023-03-02,Apparel,Shirts,South,Delayed - Transit,105,3,112.56,136.73,0.54,410.19,337.68,188.69,-148.99,-78.96,Spring,2.0,Tier 3: Dead Stock
ORD-13116,2023-07-25,Furniture,Desks,East,On-Time,156,2,356.68,415.93,0.64,831.86,713.36,299.47,-413.89,-138.21,Summer,2.0,Tier 3: Dead Stock
ORD-13117,2023-06-10,Electronics,Computers,North,On-Time,36,2,245.6,467.87,0.0,935.74,491.2,935.74,444.54,47.51,Summer,1.0,Tier 1: Fast Mover
ORD-13118,2023-12-18,Furniture,Chairs,North,On-Time,101,3,26.8,29.9,0.47,89.7,80.4,47.54,-32.86,-69.12,Winter,0.0,Tier 2: Warning
ORD-13119,2023-11-19,Apparel,Footwear,West,On-Time,2,3,17.03,37.11,0.05,111.33,51.09,105.76,54.67,51.69,Fall,1.0,Tier 1: Fast Mover
ORD-13120,2023-11-30,Furniture,Tables,South,On-Time,109,4,164.13,205.98,0.37,823.92,656.52,519.07,-137.45,-26.48,Fall,0.0,Tier 2: Warning
ORD-13121,2023-09-10,Apparel,Pants,North,On-Time,32,3,323.91,687.31,0.05,2061.93,971.73,1958.83,987.1,50.39,Fall,1.0,Tier 1: Fast Mover
ORD-13122,2023-04-01,Furniture,Chairs,East,On-Time,98,1,165.46,200.56,0.58,200.56,165.46,84.24,-81.22,-96.43,Spring,2.0,Tier 3: Dead Stock
ORD-13123,2023-07-16,Electronics,Audio,East,On-Time,19,4,67.07,143.55,0.0,574.2,268.28,574.2,305.92,53.28,Summer,1.0,Tier 1: Fast Mover
ORD-13124,2023-01-06,Furniture,Tables,East,Delayed - Transit,129,4,30.74,35.68,0.47,142.72,122.96,75.64,-47.32,-62.56,Winter,0.0,Tier 2: Warning
ORD-13125,2023-10-18,Apparel,Pants,South,Delayed - Transit,113,4,303.24,367.44,0.46,1469.76,1212.96,793.67,-419.29,-52.83,Fall,0.0,Tier 2: Warning
ORD-13126,2023-01-27,Apparel,Pants,East,On-Time,39,5,83.33,161.79,0.0,808.95,416.65,808.95,392.3,48.49,Winter,1.0,Tier 1: Fast Mover
ORD-13127,2023-04-23,Apparel,Shirts,North,On-Time,23,2,308.68,570.87,0.05,1141.74,617.36,1084.65,467.29,43.08,Spring,1.0,Tier 1: Fast Mover
ORD-13128,2023-07-22,Electronics,Audio,West,Delayed - Transit,71,4,399.14,438.44,0.0,1753.76,1596.56,1753.76,157.2,8.96,Summer,1.0,Tier 1: Fast Mover
ORD-13129,2023-04-30,Apparel,Pants,East,On-Time,47,5,107.69,246.11,0.0,1230.55,538.45,1230.55,692.1,56.24,Spring,1.0,Tier 1: Fast Mover
ORD-13130,2023-02-12,Electronics,Computers,South,On-Time,39,5,97.0,178.1,0.0,890.5,485.0,890.5,405.5,45.54,Winter,1.0,Tier 1: Fast Mover
ORD-13131,2023-08-08,Apparel,Shirts,East,On-Time,48,5,297.02,652.41,0.0,3262.05,1485.1,3262.05,1776.95,54.47,Summer,1.0,Tier 1: Fast Mover
ORD-13132,2023-07-19,Apparel,Footwear,West,On-Time,49,1,151.61,315.28,0.05,315.28,151.61,299.52,147.91,49.38,Summer,1.0,Tier 1: Fast Mover
ORD-13133,2023-12-18,Apparel,Pants,South,Delayed - Transit,82,3,353.05,434.27,0.0,1302.81,1059.15,1302.81,243.66,18.7,Winter,1.0,Tier 1: Fast Mover
ORD-13134,2023-01-27,Furniture,Desks,East,Delayed - Transit,124,5,331.8,436.28,0.49,2181.4,1659.0,1112.51,-546.49,-49.12,Winter,0.0,Tier 2: Warning
ORD-13135,2023-03-06,Furniture,Chairs,South,On-Time,93,3,216.09,283.47,0.36,850.41,648.27,544.26,-104.01,-19.11,Spring,0.0,Tier 2: Warning
ORD-13136,2023-08-18,Apparel,Uncategorized,West,On-Time,6,3,394.78,856.51,0.0,2569.53,1184.34,2569.53,1385.19,53.91,Summer,1.0,Tier 1: Fast Mover
ORD-13137,2023-05-28,Electronics,Accessories,East,On-Time,44,5,69.4,159.73,0.05,798.65,347.0,758.72,411.72,54.26,Spring,1.0,Tier 1: Fast Mover
ORD-13138,2023-03-06,Furniture,Tables,West,On-Time,81,2,374.99,489.34,0.0,978.68,749.98,978.68,228.7,23.37,Spring,1.0,Tier 1: Fast Mover
ORD-13139,2023-07-10,Furniture,Desks,North,On-Time,142,5,86.51,108.45,0.47,542.25,432.55,287.39,-145.16,-50.51,Summer,0.0,Tier 2: Warning
ORD-13140,2023-11-10,Electronics,Accessories,North,On-Time,32,4,332.84,592.71,0.05,2370.84,1331.36,2252.3,920.94,40.89,Fall,1.0,Tier 1: Fast Mover
ORD-13141,2023-08-30,Electronics,Computers,North,On-Time,33,5,188.23,403.56,0.05,2017.8,941.15,1916.91,975.76,50.9,Summer,1.0,Tier 1: Fast Mover
ORD-13142,2023-01-01,Furniture,Tables,West,Delayed - Transit,111,4,383.87,458.49,0.51,1833.96,1535.48,898.64,-636.84,-70.87,Winter,0.0,Tier 2: Warning
ORD-13143,2023-08-31,Furniture,Desks,West,On-Time,100,1,135.6,145.22,0.5,145.22,135.6,72.61,-62.99,-86.75,Summer,2.0,Tier 3: Dead Stock
ORD-13144,2023-01-31,Electronics,Computers,East,On-Time,26,2,144.14,339.04,0.0,678.08,288.28,678.08,389.8,57.49,Winter,1.0,Tier 1: Fast Mover
ORD-13145,2023-05-17,Apparel,Pants,South,On-Time,1,3,343.24,656.94,0.0,1970.82,1029.72,1970.82,941.1,47.75,Spring,1.0,Tier 1: Fast Mover
ORD-13146,2023-06-21,Electronics,Accessories,East,On-Time,29,3,315.95,518.91,0.0,1556.73,947.85,1556.73,608.88,39.11,Summer,1.0,Tier 1: Fast Mover
ORD-13147,2023-11-13,Furniture,Desks,South,On-Time,119,3,370.74,435.14,0.47,1305.42,1112.22,691.87,-420.35,-60.76,Fall,0.0,Tier 2: Warning
ORD-13148,2023-07-23,Apparel,Shirts,East,On-Time,43,5,225.68,378.2,0.0,1891.0,1128.4,1891.0,762.6,40.33,Summer,1.0,Tier 1: Fast Mover
ORD-13149,2023-11-13,Apparel,Pants,North,On-Time,26,5,387.53,700.5,0.0,3502.5,1937.65,3502.5,1564.85,44.68,Fall,1.0,Tier 1: Fast Mover
ORD-13150,2023-07-17,Electronics,Audio,South,On-Time,18,4,214.64,383.41,0.05,1533.64,858.56,1456.96,598.4,41.07,Summer,1.0,Tier 1: Fast Mover
ORD-13151,2023-11-25,Furniture,Chairs,South,On-Time,86,5,86.24,105.08,0.4,525.4,431.2,315.24,-115.96,-36.78,Fall,0.0,Tier 2: Warning
ORD-13152,2023-11-01,Electronics,Accessories,South,Delayed - Customs,83,4,90.05,117.97,0.05,471.88,360.2,448.29,88.09,19.65,Fall,1.0,Tier 1: Fast Mover
ORD-13153,2023-10-13,Apparel,Pants,South,On-Time,43,3,41.91,74.1,0.0,222.3,125.73,222.3,96.57,43.44,Fall,1.0,Tier 1: Fast Mover
ORD-13154,2023-06-15,Electronics,Computers,West,On-Time,40,2,101.99,214.66,0.05,429.32,203.98,407.85,203.87,49.99,Summer,1.0,Tier 1: Fast Mover
ORD-13155,2023-10-28,Apparel,Shirts,East,On-Time,22,3,203.09,334.12,0.05,1002.36,609.27,952.24,342.97,36.02,Fall,1.0,Tier 1: Fast Mover
ORD-13156,2023-06-14,Electronics,Audio,East,On-Time,22,4,128.49,305.32,0.0,1221.28,513.96,1221.28,707.32,57.92,Summer,1.0,Tier 1: Fast Mover
ORD-13157,2023-06-07,Electronics,Computers,North,On-Time,36,1,119.27,225.85,0.05,225.85,119.27,214.56,95.29,44.41,Summer,1.0,Tier 1: Fast Mover
ORD-13158,2023-05-09,Apparel,Footwear,South,On-Time,37,5,319.45,705.87,0.0,3529.35,1597.25,3529.35,1932.1,54.74,Spring,1.0,Tier 1: Fast Mover
ORD-13159,2023-07-07,Furniture,Tables,North,On-Time,119,2,380.18,446.3,0.44,892.6,760.36,499.86,-260.5,-52.12,Summer,0.0,Tier 2: Warning
ORD-13160,2023-03-30,Apparel,Shirts,East,On-Time,25,1,361.7,756.49,0.0,756.49,361.7,756.49,394.79,52.19,Spring,1.0,Tier 1: Fast Mover
ORD-13161,2023-01-27,Furniture,Desks,West,Delayed - Transit,83,5,316.78,336.96,0.05,1684.8,1583.9,1600.56,16.66,1.04,Winter,0.0,Tier 2: Warning
ORD-13162,2023-05-16,Apparel,Pants,East,On-Time,37,2,306.14,559.01,0.0,1118.02,612.28,1118.02,505.74,45.24,Spring,1.0,Tier 1: Fast Mover
ORD-13163,2023-11-18,Furniture,Desks,South,On-Time,94,2,195.8,248.89,0.5,497.78,391.6,248.89,-142.71,-57.34,Fall,0.0,Tier 2: Warning
ORD-13164,2023-07-25,Electronics,Accessories,North,On-Time,20,1,129.99,221.39,0.0,221.39,129.99,221.39,91.4,41.28,Summer,1.0,Tier 1: Fast Mover
ORD-13165,2023-10-18,Furniture,Chairs,East,On-Time,186,4,201.9,217.18,0.58,868.72,807.6,364.86,-442.74,-121.34,Fall,2.0,Tier 3: Dead Stock
ORD-13166,2023-10-17,Apparel,Shirts,North,Delayed - Customs,124,4,315.8,368.76,0.65,1475.04,1263.2,516.26,-746.94,-144.68,Fall,2.0,Tier 3: Dead Stock
ORD-13167,2023-01-05,Apparel,Shirts,East,On-Time,52,5,332.52,582.74,0.05,2913.7,1662.6,2768.02,1105.42,39.94,Winter,1.0,Tier 1: Fast Mover
ORD-13168,2023-04-25,Furniture,Chairs,South,On-Time,87,4,333.73,445.1,0.45,1780.4,1334.92,979.22,-355.7,-36.32,Spring,0.0,Tier 2: Warning
ORD-13169,2023-11-19,Furniture,Desks,East,Delayed - Transit,131,2,87.79,111.83,0.49,223.66,175.58,114.07,-61.51,-53.93,Fall,0.0,Tier 2: Warning
ORD-13170,2023-02-12,Apparel,Pants,West,On-Time,41,4,38.95,66.04,0.0,264.16,155.8,264.16,108.36,41.02,Winter,1.0,Tier 1: Fast Mover
ORD-13171,2023-05-04,Electronics,Accessories,West,On-Time,22,4,242.17,558.49,0.05,2233.96,968.68,2122.26,1153.58,54.36,Spring,1.0,Tier 1: Fast Mover
ORD-13172,2023-03-02,Apparel,Shirts,South,On-Time,44,2,108.53,255.76,0.0,511.52,217.06,511.52,294.46,57.57,Spring,1.0,Tier 1: Fast Mover
ORD-13173,2023-06-02,Electronics,Computers,East,On-Time,57,1,58.48,123.91,0.0,123.91,58.48,123.91,65.43,52.8,Summer,1.0,Tier 1: Fast Mover
ORD-13174,2023-07-04,Furniture,Chairs,East,On-Time,81,3,23.09,26.28,0.05,78.84,69.27,74.9,5.63,7.51,Summer,1.0,Tier 1: Fast Mover
ORD-13175,2023-12-01,Furniture,Desks,West,On-Time,98,3,132.18,144.51,0.48,433.53,396.54,225.44,-171.1,-75.9,Winter,0.0,Tier 2: Warning
ORD-13176,2023-01-04,Furniture,Chairs,East,Delayed - Transit,121,3,156.82,174.81,0.56,524.43,470.46,230.75,-239.71,-103.88,Winter,2.0,Tier 3: Dead Stock
ORD-13177,2023-05-30,Electronics,Computers,West,Delayed - Transit,95,2,181.74,231.52,0.46,463.04,363.48,250.04,-113.44,-45.37,Spring,0.0,Tier 2: Warning
