Transaction_ID,Purchase_Date,Boutique_City,Product_Line,Customer_Tier,Traffic_Source,Units_Sold,Unit_Retail_Price,Unit_Manufacturing_Cost,Net_Revenue,Total_Cost,Gross_Profit,Profit_Margin_Pct
5009748,2023-04-21,Tokyo,Haute Fragrance,Gold,Paid Social,2,371,115,742,230,512,69.0
5007453,2023-04-21,Dubai,Designer Handbags,First-Time Buyer,Exclusive Invite,1,2894,914,2894,914,1980,68.4
5008689,2023-04-21,Paris,Fine Jewelry,First-Time Buyer,Walk-in,1,9043,2436,9043,2436,6607,73.1
5008846,2023-04-21,Paris,Designer Handbags,Platinum (VIP),Organic Search,1,3088,1046,3088,1046,2042,66.1
5008783,2023-04-21,New York,Luxury Watches,First-Time Buyer,Exclusive Invite,1,14560,3314,14560,3314,11246,77.2
5000011,2023-04-21,Paris,Designer Handbags,Silver,Walk-in,1,3554,1084,3554,1084,2470,69.5
5008657,2023-04-21,Tokyo,Luxury Watches,First-Time Buyer,Exclusive Invite,2,14183,2919,28366,5838,22528,79.4
5009493,2023-04-21,Tokyo,Haute Fragrance,Silver,Walk-in,1,413,81,413,81,332,80.4
5000076,2023-04-21,Tokyo,Haute Fragrance,Silver,Paid Social,1,407,130,407,130,277,68.1
5006433,2023-04-21,New York,Haute Fragrance,Gold,Organic Search,1,405,64,405,64,341,84.2
5005185,2023-04-21,Tokyo,Fine Jewelry,First-Time Buyer,Walk-in,2,8853,2924,17706,5848,11858,67.0
5001968,2023-04-22,Dubai,Designer Handbags,Platinum (VIP),Walk-in,1,3223,1028,3223,1028,2195,68.1
5000542,2023-04-22,Tokyo,Designer Handbags,First-Time Buyer,Walk-in,1,3735,1041,3735,1041,2694,72.1
5008116,2023-04-22,Milan,Designer Handbags,First-Time Buyer,Walk-in,1,3049,461,3049,461,2588,84.9
5003449,2023-04-22,Paris,Haute Fragrance,Silver,Exclusive Invite,1,392,66,392,66,326,83.2
5001060,2023-04-22,Milan,Designer Handbags,First-Time Buyer,Exclusive Invite,2,2970,741,5940,1482,4458,75.1
5000590,2023-04-22,Tokyo,Designer Handbags,Silver,Organic Search,1,3836,760,3836,760,3076,80.2
5000583,2023-04-22,Paris,Haute Fragrance,Silver,Organic Search,1,391,82,391,82,309,79.0
5001496,2023-04-22,Tokyo,Designer Handbags,First-Time Buyer,Walk-in,1,3686,632,3686,632,3054,82.9
5001695,2023-04-22,Paris,Designer Handbags,First-Time Buyer,Organic Search,2,3421,1064,6842,2128,4714,68.9
5009814,2023-04-22,Milan,Fine Jewelry,Silver,Organic Search,1,9868,2827,9868,2827,7041,71.4
5002911,2023-04-22,Tokyo,Designer Handbags,Platinum (VIP),Organic Search,1,3498,799,3498,799,2699,77.2
5006501,2023-04-22,Tokyo,Designer Handbags,Gold,Walk-in,1,3384,888,3384,888,2496,73.8
5008693,2023-04-22,Milan,Fine Jewelry,First-Time Buyer,Organic Search,1,8440,1618,8440,1618,6822,80.8
5006699,2023-04-22,Tokyo,Designer Handbags,Silver,Paid Social,2,2966,604,5932,1208,4724,79.6
5001588,2023-04-22,Paris,Designer Handbags,Gold,Exclusive Invite,1,3513,1112,3513,1112,2401,68.3
5007720,2023-04-22,New York,Luxury Watches,Silver,Exclusive Invite,1,13761,2974,13761,2974,10787,78.4
5007939,2023-04-23,Dubai,Luxury Watches,Gold,Paid Social,1,14991,4272,14991,4272,10719,71.5
5001999,2023-04-23,Paris,Designer Handbags,Gold,Organic Search,1,2888,719,2888,719,2169,75.1
5002660,2023-04-23,Milan,Luxury Watches,Silver,Organic Search,1,11375,2001,11375,2001,9374,82.4
5005440,2023-04-23,Paris,Luxury Watches,Gold,Organic Search,1,13009,3055,13009,3055,9954,76.5
5004816,2023-04-23,New York,Designer Handbags,Silver,Organic Search,1,3589,1139,3589,1139,2450,68.3
5001680,2023-04-23,New York,Designer Handbags,Silver,Paid Social,1,3402,671,3402,671,2731,80.3
5008323,2023-04-23,Tokyo,Designer Handbags,Gold,Organic Search,1,3521,654,3521,654,2867,81.4
5004879,2023-04-23,Dubai,Designer Handbags,Gold,Exclusive Invite,3,3147,594,9441,1782,7659,81.1
5008584,2023-04-23,New York,Luxury Watches,Gold,Exclusive Invite,1,14899,4213,14899,4213,10686,71.7
5002125,2023-04-23,Paris,Designer Handbags,First-Time Buyer,Walk-in,1,3485,1180,3485,1180,2305,66.1
5009933,2023-04-23,Paris,Luxury Watches,Platinum (VIP),Paid Social,2,12535,2611,25070,5222,19848,79.2
5000342,2023-04-23,Paris,Designer Handbags,Silver,Walk-in,3,3180,618,9540,1854,7686,80.6
5009601,2023-04-23,Tokyo,Luxury Watches,Gold,Organic Search,1,13253,3906,13253,3906,9347,70.5
5003334,2023-04-24,Tokyo,Haute Fragrance,Gold,Walk-in,1,393,111,393,111,282,71.8
5008666,2023-04-24,Tokyo,Fine Jewelry,First-Time Buyer,Walk-in,1,7927,1896,7927,1896,6031,76.1
5009279,2023-04-24,New York,Luxury Watches,First-Time Buyer,Walk-in,1,11313,3204,11313,3204,8109,71.7
5005997,2023-04-24,New York,Haute Fragrance,First-Time Buyer,Paid Social,1,384,67,384,67,317,82.6
5004723,2023-04-24,New York,Luxury Watches,Gold,Organic Search,1,13317,2107,13317,2107,11210,84.2
5007356,2023-04-24,New York,Fine Jewelry,First-Time Buyer,Walk-in,3,7959,2001,23877,6003,17874,74.9
5006970,2023-04-24,Milan,Haute Fragrance,Silver,Paid Social,1,400,96,400,96,304,76.0
5009642,2023-04-24,New York,Designer Handbags,Silver,Exclusive Invite,1,3581,959,3581,959,2622,73.2
5002960,2023-04-25,Paris,Luxury Watches,Silver,Walk-in,1,11284,2458,11284,2458,8826,78.2
5002685,2023-04-25,Paris,Luxury Watches,Silver,Organic Search,1,14023,3700,14023,3700,10323,73.6
5009307,2023-04-25,New York,Fine Jewelry,Silver,Paid Social,2,8614,2085,17228,4170,13058,75.8
5005847,2023-04-25,Paris,Fine Jewelry,First-Time Buyer,Walk-in,1,7973,2316,7973,2316,5657,71.0
5007741,2023-04-25,Paris,Luxury Watches,First-Time Buyer,Paid Social,1,13817,2510,13817,2510,11307,81.8
5003816,2023-04-25,New York,Luxury Watches,First-Time Buyer,Exclusive Invite,1,14123,4455,14123,4455,9668,68.5
5005577,2023-04-25,Tokyo,Designer Handbags,Gold,Organic Search,1,3601,800,3601,800,2801,77.8
5007181,2023-04-25,Tokyo,Fine Jewelry,Gold,Exclusive Invite,1,9856,3323,9856,3323,6533,66.3
5006997,2023-04-25,Paris,Haute Fragrance,Silver,Paid Social,1,353,70,353,70,283,80.2
5009767,2023-04-25,New York,Luxury Watches,Platinum (VIP),Organic Search,1,14449,4902,14449,4902,9547,66.1
5001172,2023-04-25,Tokyo,Fine Jewelry,Silver,Walk-in,1,9193,2032,9193,2032,7161,77.9
5004679,2023-04-25,Paris,Designer Handbags,First-Time Buyer,Walk-in,1,2915,958,2915,958,1957,67.1
5004727,2023-04-25,Tokyo,Designer Handbags,First-Time Buyer,Walk-in,1,3445,1144,3445,1144,2301,66.8
5004498,2023-04-26,New York,Designer Handbags,Gold,Organic Search,1,3255,1078,3255,1078,2177,66.9
5002810,2023-04-26,Milan,Haute Fragrance,First-Time Buyer,Paid Social,1,335,64,335,64,271,80.9
5009076,2023-04-26,New York,Haute Fragrance,Gold,Organic Search,1,417,73,417,73,344,82.5
5002766,2023-04-26,Dubai,Designer Handbags,Platinum (VIP),Organic Search,2,3668,1244,7336,2488,4848,66.1
5008065,2023-04-26,Milan,Designer Handbags,Silver,Organic Search,1,3746,1265,3746,1265,2481,66.2
5001480,2023-04-26,Tokyo,Designer Handbags,First-Time Buyer,Organic Search,1,2994,866,2994,866,2128,71.1
5009661,2023-04-26,Paris,Designer Handbags,Silver,Organic Search,2,3134,898,6268,1796,4472,71.3
5009882,2023-04-26,Paris,Fine Jewelry,Silver,Walk-in,1,8992,2444,8992,2444,6548,72.8
5005975,2023-04-26,Milan,Fine Jewelry,Silver,Organic Search,3,8630,2748,25890,8244,17646,68.2
5006239,2023-04-26,Paris,Haute Fragrance,Platinum (VIP),Exclusive Invite,1,318,67,318,67,251,78.9
5004139,2023-04-26,Milan,Haute Fragrance,First-Time Buyer,Organic Search,1,384,84,384,84,300,78.1
5003059,2023-04-26,New York,Fine Jewelry,Gold,Exclusive Invite,1,9110,2851,9110,2851,6259,68.7
5002557,2023-04-26,Paris,Designer Handbags,Silver,Organic Search,1,3757,947,3757,947,2810,74.8
5002397,2023-04-26,Tokyo,Haute Fragrance,First-Time Buyer,Organic Search,3,346,85,1038,255,783,75.4
5005118,2023-04-26,Milan,Fine Jewelry,Platinum (VIP),Organic Search,3,9900,1837,29700,5511,24189,81.4
5007063,2023-04-26,New York,Haute Fragrance,Gold,Organic Search,3,400,130,1200,390,810,67.5
5007208,2023-04-26,New York,Luxury Watches,First-Time Buyer,Walk-in,1,12559,3271,12559,3271,9288,74.0
5004105,2023-04-27,Milan,Luxury Watches,Gold,Walk-in,2,13261,4318,26522,8636,17886,67.4
5003514,2023-04-27,Paris,Fine Jewelry,First-Time Buyer,Paid Social,1,9003,2056,9003,2056,6947,77.2
5005013,2023-04-27,Tokyo,Fine Jewelry,Silver,Organic Search,1,9939,1560,9939,1560,8379,84.3
5003433,2023-04-27,Tokyo,Luxury Watches,Silver,Walk-in,1,14727,2809,14727,2809,11918,80.9
5002727,2023-04-27,Tokyo,Luxury Watches,Gold,Exclusive Invite,1,14537,4030,14537,4030,10507,72.3
5003428,2023-04-27,Paris,Designer Handbags,First-Time Buyer,Exclusive Invite,1,3420,1060,3420,1060,2360,69.0
5005097,2023-04-27,Paris,Luxury Watches,Gold,Walk-in,1,13841,2704,13841,2704,11137,80.5
5001227,2023-04-27,Tokyo,Designer Handbags,Silver,Organic Search,3,3257,799,9771,2397,7374,75.5
5008516,2023-04-27,New York,Haute Fragrance,First-Time Buyer,Organic Search,1,327,91,327,91,236,72.2
5000424,2023-04-27,Paris,Fine Jewelry,Gold,Organic Search,1,9645,2652,9645,2652,6993,72.5
5002182,2023-04-27,Paris,Haute Fragrance,Platinum (VIP),Organic Search,3,419,119,1257,357,900,71.6
5008389,2023-04-27,New York,Designer Handbags,Gold,Paid Social,1,3419,597,3419,597,2822,82.5
5009312,2023-04-27,Paris,Luxury Watches,Silver,Paid Social,1,13101,3547,13101,3547,9554,72.9
5006071,2023-04-28,New York,Haute Fragrance,Silver,Organic Search,1,382,90,382,90,292,76.4
5005878,2023-04-28,Milan,Fine Jewelry,First-Time Buyer,Organic Search,1,8834,1544,8834,1544,7290,82.5
5000403,2023-04-28,New York,Designer Handbags,First-Time Buyer,Organic Search,1,3718,1081,3718,1081,2637,70.9
5007021,2023-04-28,Paris,Haute Fragrance,Gold,Organic Search,1,360,95,360,95,265,73.6
5001536,2023-04-28,Tokyo,Luxury Watches,Gold,Organic Search,1,13428,2235,13428,2235,11193,83.4
5004692,2023-04-28,Milan,Designer Handbags,Gold,Walk-in,1,3132,809,3132,809,2323,74.2
5000904,2023-04-28,Paris,Haute Fragrance,First-Time Buyer,Organic Search,1,376,97,376,97,279,74.2
5005262,2023-04-28,Milan,Luxury Watches,Platinum (VIP),Organic Search,1,14795,4839,14795,4839,9956,67.3
5008627,2023-04-28,Dubai,Fine Jewelry,First-Time Buyer,Organic Search,1,8867,1932,8867,1932,6935,78.2
5009015,2023-04-28,Tokyo,Luxury Watches,Silver,Organic Search,1,11985,2305,11985,2305,9680,80.8
5008352,2023-04-28,Paris,Fine Jewelry,Silver,Organic Search,2,8761,3030,17522,6060,11462,65.4
5009464,2023-04-28,Milan,Luxury Watches,Platinum (VIP),Paid Social,2,12712,2468,25424,4936,20488,80.6
5000936,2023-04-28,Tokyo,Designer Handbags,First-Time Buyer,Walk-in,1,3489,570,3489,570,2919,83.7
5008088,2023-04-28,New York,Fine Jewelry,Silver,Walk-in,1,9484,3258,9484,3258,6226,65.6
5000800,2023-04-28,New York,Fine Jewelry,Gold,Walk-in,1,9438,2503,9438,2503,6935,73.5
5001394,2023-04-28,Dubai,Fine Jewelry,First-Time Buyer,Paid Social,1,8769,1990,8769,1990,6779,77.3
5008965,2023-04-28,New York,Designer Handbags,First-Time Buyer,Walk-in,1,3578,642,3578,642,2936,82.1
5003493,2023-04-29,New York,Designer Handbags,Silver,Walk-in,1,3703,1185,3703,1185,2518,68.0
5005794,2023-04-29,Milan,Luxury Watches,First-Time Buyer,Paid Social,2,13875,2184,27750,4368,23382,84.3
5006914,2023-04-29,New York,Fine Jewelry,Platinum (VIP),Organic Search,2,9338,1922,18676,3844,14832,79.4
5000049,2023-04-29,Dubai,Designer Handbags,Platinum (VIP),Walk-in,1,3301,1134,3301,1134,2167,65.6
5000975,2023-04-29,Tokyo,Fine Jewelry,Silver,Organic Search,1,9964,3177,9964,3177,6787,68.1
5004451,2023-04-29,Dubai,Designer Handbags,First-Time Buyer,Organic Search,1,3440,818,3440,818,2622,76.2
5005184,2023-04-29,New York,Luxury Watches,Platinum (VIP),Walk-in,1,12173,3490,12173,3490,8683,71.3
5008742,2023-04-29,Dubai,Designer Handbags,Silver,Walk-in,1,3327,1084,3327,1084,2243,67.4
5000912,2023-04-29,Dubai,Designer Handbags,First-Time Buyer,Organic Search,1,3427,1099,3427,1099,2328,67.9
5000124,2023-04-29,Dubai,Fine Jewelry,First-Time Buyer,Organic Search,1,9895,2632,9895,2632,7263,73.4
5005542,2023-04-29,Tokyo,Designer Handbags,First-Time Buyer,Organic Search,1,2954,490,2954,490,2464,83.4
5004773,2023-04-29,Paris,Luxury Watches,First-Time Buyer,Organic Search,1,13151,3435,13151,3435,9716,73.9
5004860,2023-04-29,New York,Designer Handbags,Gold,Exclusive Invite,2,3585,843,7170,1686,5484,76.5
5008187,2023-04-29,Milan,Haute Fragrance,Silver,Organic Search,1,328,58,328,58,270,82.3
5007521,2023-04-29,Tokyo,Designer Handbags,First-Time Buyer,Organic Search,1,3493,670,3493,670,2823,80.8
5002300,2023-04-29,Dubai,Designer Handbags,Gold,Walk-in,1,3726,571,3726,571,3155,84.7
5008147,2023-04-29,Dubai,Designer Handbags,First-Time Buyer,Walk-in,1,3219,1089,3219,1089,2130,66.2
5000636,2023-04-29,New York,Haute Fragrance,Silver,Organic Search,1,368,71,368,71,297,80.7
5005344,2023-04-30,Tokyo,Luxury Watches,Silver,Paid Social,1,11471,1976,11471,1976,9495,82.8
5008824,2023-04-30,Dubai,Luxury Watches,First-Time Buyer,Walk-in,2,12389,2228,24778,4456,20322,82.0
5006320,2023-04-30,Paris,Designer Handbags,Silver,Organic Search,1,3792,1087,3792,1087,2705,71.3
5001922,2023-04-30,Paris,Fine Jewelry,First-Time Buyer,Walk-in,1,8170,2247,8170,2247,5923,72.5
5005583,2023-04-30,Paris,Fine Jewelry,Silver,Exclusive Invite,1,10100,3160,10100,3160,6940,68.7
5007136,2023-04-30,New York,Haute Fragrance,Platinum (VIP),Exclusive Invite,1,395,70,395,70,325,82.3
5004953,2023-04-30,Tokyo,Fine Jewelry,First-Time Buyer,Organic Search,1,8157,2409,8157,2409,5748,70.5
5007467,2023-04-30,Dubai,Luxury Watches,First-Time Buyer,Walk-in,2,13951,2630,27902,5260,22642,81.1
5007578,2023-04-30,Tokyo,Designer Handbags,Platinum (VIP),Paid Social,1,2992,736,2992,736,2256,75.4
5000565,2023-04-30,New York,Luxury Watches,Platinum (VIP),Organic Search,1,12969,3340,12969,3340,9629,74.2
5001190,2023-04-30,Milan,Luxury Watches,Gold,Paid Social,1,13411,3810,13411,3810,9601,71.6
5008211,2023-04-30,Paris,Luxury Watches,Gold,Organic Search,1,11326,3934,11326,3934,7392,65.3
5001122,2023-04-30,Tokyo,Haute Fragrance,First-Time Buyer,Organic Search,1,333,89,333,89,244,73.3
5000815,2023-04-30,Dubai,Designer Handbags,First-Time Buyer,Organic Search,1,3448,736,3448,736,2712,78.7
5004869,2023-05-01,Tokyo,Designer Handbags,Silver,Walk-in,1,3593,829,3593,829,2764,76.9
5003171,2023-05-01,Tokyo,Fine Jewelry,Gold,Organic Search,1,9688,3140,9688,3140,6548,67.6
5004248,2023-05-01,Dubai,Designer Handbags,First-Time Buyer,Organic Search,2,3789,1190,7578,2380,5198,68.6
5006634,2023-05-01,Paris,Designer Handbags,Silver,Organic Search,1,2912,449,2912,449,2463,84.6
5005325,2023-05-01,Milan,Luxury Watches,First-Time Buyer,Organic Search,1,12853,2158,12853,2158,10695,83.2
5003463,2023-05-01,Milan,Designer Handbags,First-Time Buyer,Organic Search,1,3094,1070,3094,1070,2024,65.4
5009677,2023-05-01,Paris,Designer Handbags,Gold,Organic Search,1,3363,881,3363,881,2482,73.8
5009192,2023-05-01,Milan,Fine Jewelry,First-Time Buyer,Paid Social,1,8668,2872,8668,2872,5796,66.9
5003358,2023-05-01,Paris,Designer Handbags,First-Time Buyer,Walk-in,2,3135,644,6270,1288,4982,79.5
5004922,2023-05-01,Paris,Fine Jewelry,Silver,Walk-in,1,9714,2359,9714,2359,7355,75.7
5006354,2023-05-01,Paris,Designer Handbags,First-Time Buyer,Exclusive Invite,1,3433,742,3433,742,2691,78.4
5003123,2023-05-02,Paris,Designer Handbags,Silver,Exclusive Invite,1,3550,683,3550,683,2867,80.8
5006776,2023-05-02,Dubai,Designer Handbags,First-Time Buyer,Paid Social,1,3214,661,3214,661,2553,79.4
5007117,2023-05-02,Paris,Fine Jewelry,First-Time Buyer,Organic Search,1,7958,2101,7958,2101,5857,73.6
5003499,2023-05-02,New York,Fine Jewelry,Gold,Paid Social,1,7958,1660,7958,1660,6298,79.1
5001197,2023-05-02,Paris,Luxury Watches,First-Time Buyer,Paid Social,1,14633,2263,14633,2263,12370,84.5
5008334,2023-05-02,Tokyo,Fine Jewelry,Silver,Walk-in,1,9778,2148,9778,2148,7630,78.0
5005505,2023-05-02,Tokyo,Designer Handbags,First-Time Buyer,Organic Search,1,3744,750,3744,750,2994,80.0
5006853,2023-05-02,New York,Designer Handbags,Silver,Organic Search,1,3724,599,3724,599,3125,83.9
5003103,2023-05-02,Milan,Haute Fragrance,Silver,Walk-in,2,358,101,716,202,514,71.8
5000156,2023-05-02,Dubai,Designer Handbags,First-Time Buyer,Walk-in,2,3487,1099,6974,2198,4776,68.5
5002191,2023-05-02,Tokyo,Designer Handbags,Silver,Walk-in,2,3029,910,6058,1820,4238,70.0
5008940,2023-05-03,Milan,Fine Jewelry,Gold,Paid Social,1,8362,1770,8362,1770,6592,78.8
5008353,2023-05-03,Milan,Designer Handbags,Gold,Walk-in,1,3655,772,3655,772,2883,78.9
5001601,2023-05-03,New York,Haute Fragrance,Silver,Walk-in,1,352,67,352,67,285,81.0
5006427,2023-05-03,Milan,Luxury Watches,First-Time Buyer,Organic Search,1,13337,4619,13337,4619,8718,65.4
5006195,2023-05-03,Dubai,Fine Jewelry,Silver,Organic Search,1,9199,2289,9199,2289,6910,75.1
5000094,2023-05-03,New York,Fine Jewelry,Gold,Exclusive Invite,2,8097,2202,16194,4404,11790,72.8
5004504,2023-05-03,New York,Luxury Watches,Silver,Organic Search,1,14044,2161,14044,2161,11883,84.6
5006924,2023-05-03,Milan,Designer Handbags,Silver,Walk-in,1,3797,634,3797,634,3163,83.3
5002067,2023-05-03,New York,Haute Fragrance,Gold,Exclusive Invite,1,337,115,337,115,222,65.9
5008804,2023-05-03,New York,Luxury Watches,First-Time Buyer,Organic Search,1,14420,3022,14420,3022,11398,79.0
5008506,2023-05-04,New York,Designer Handbags,First-Time Buyer,Organic Search,2,3131,644,6262,1288,4974,79.4
5009780,2023-05-04,New York,Luxury Watches,First-Time Buyer,Exclusive Invite,1,14737,4087,14737,4087,10650,72.3
5008497,2023-05-04,New York,Haute Fragrance,Silver,Paid Social,2,329,84,658,168,490,74.5
5005599,2023-05-04,Tokyo,Fine Jewelry,First-Time Buyer,Organic Search,1,8366,2748,8366,2748,5618,67.2
5006621,2023-05-04,New York,Fine Jewelry,Silver,Walk-in,1,7762,2212,7762,2212,5550,71.5
5008698,2023-05-04,Tokyo,Luxury Watches,First-Time Buyer,Organic Search,2,12772,4190,25544,8380,17164,67.2
5004130,2023-05-04,Tokyo,Luxury Watches,Silver,Paid Social,1,13652,2830,13652,2830,10822,79.3
5007802,2023-05-04,Tokyo,Luxury Watches,Silver,Walk-in,1,13639,2561,13639,2561,11078,81.2
5005083,2023-05-04,Dubai,Luxury Watches,First-Time Buyer,Walk-in,1,12573,1897,12573,1897,10676,84.9
5001090,2023-05-04,Tokyo,Fine Jewelry,Platinum (VIP),Paid Social,3,8148,2567,24444,7701,16743,68.5
5002846,2023-05-04,New York,Luxury Watches,Silver,Organic Search,1,14144,2524,14144,2524,11620,82.2
5009356,2023-05-04,New York,Designer Handbags,Gold,Paid Social,1,3787,1104,3787,1104,2683,70.8
5009264,2023-05-04,New York,Designer Handbags,Platinum (VIP),Exclusive Invite,1,3784,1320,3784,1320,2464,65.1
5001343,2023-05-05,Milan,Designer Handbags,First-Time Buyer,Organic Search,2,3218,1116,6436,2232,4204,65.3
5000873,2023-05-05,New York,Luxury Watches,First-Time Buyer,Organic Search,1,14250,4496,14250,4496,9754,68.4
5003665,2023-05-05,Paris,Haute Fragrance,Silver,Walk-in,1,415,144,415,144,271,65.3
5001311,2023-05-05,New York,Fine Jewelry,First-Time Buyer,Organic Search,1,8007,2238,8007,2238,5769,72.0
5000643,2023-05-05,Milan,Designer Handbags,Silver,Organic Search,1,2911,812,2911,812,2099,72.1
5001856,2023-05-05,Dubai,Fine Jewelry,Silver,Organic Search,1,7890,2388,7890,2388,5502,69.7
5005751,2023-05-05,Paris,Designer Handbags,First-Time Buyer,Organic Search,1,3128,837,3128,837,2291,73.2
5000212,2023-05-05,Dubai,Haute Fragrance,First-Time Buyer,Paid Social,1,346,97,346,97,249,72.0
5004346,2023-05-05,Paris,Designer Handbags,First-Time Buyer,Organic Search,1,3412,767,3412,767,2645,77.5
5005921,2023-05-05,New York,Luxury Watches,Silver,Walk-in,1,14960,3670,14960,3670,11290,75.5
5001947,2023-05-05,Tokyo,Haute Fragrance,First-Time Buyer,Exclusive Invite,1,335,90,335,90,245,73.1
5004271,2023-05-05,Milan,Luxury Watches,First-Time Buyer,Walk-in,1,11375,3796,11375,3796,7579,66.6
5005052,2023-05-05,New York,Designer Handbags,First-Time Buyer,Organic Search,2,3471,578,6942,1156,5786,83.3
5005531,2023-05-05,Milan,Luxury Watches,Gold,Organic Search,1,13715,2397,13715,2397,11318,82.5
5007895,2023-05-05,Paris,Designer Handbags,Gold,Walk-in,1,2911,909,2911,909,2002,68.8
5002996,2023-05-06,Dubai,Fine Jewelry,Gold,Walk-in,1,8612,2907,8612,2907,5705,66.2
5004050,2023-05-06,New York,Luxury Watches,First-Time Buyer,Organic Search,1,13895,2186,13895,2186,11709,84.3
5002769,2023-05-06,Milan,Fine Jewelry,First-Time Buyer,Walk-in,1,9110,2414,9110,2414,6696,73.5
5007426,2023-05-06,New York,Luxury Watches,Platinum (VIP),Paid Social,1,13911,3778,13911,3778,10133,72.8
5004793,2023-05-06,Dubai,Fine Jewelry,First-Time Buyer,Organic Search,1,8422,2254,8422,2254,6168,73.2
5005320,2023-05-06,Tokyo,Designer Handbags,Platinum (VIP),Organic Search,1,3190,502,3190,502,2688,84.3
5006928,2023-05-06,New York,Luxury Watches,First-Time Buyer,Walk-in,1,13129,2069,13129,2069,11060,84.2
5007334,2023-05-06,Dubai,Fine Jewelry,First-Time Buyer,Paid Social,1,8591,2907,8591,2907,5684,66.2
5001869,2023-05-06,Paris,Fine Jewelry,Silver,Paid Social,1,7754,2170,7754,2170,5584,72.0
5003147,2023-05-06,Milan,Designer Handbags,Gold,Walk-in,2,3094,883,6188,1766,4422,71.5
5000431,2023-05-06,Milan,Luxury Watches,Silver,Paid Social,1,11984,3134,11984,3134,8850,73.8
5002147,2023-05-06,New York,Designer Handbags,Gold,Organic Search,1,3205,578,3205,578,2627,82.0
5006347,2023-05-06,Paris,Luxury Watches,Silver,Organic Search,1,11508,1800,11508,1800,9708,84.4
5009211,2023-05-06,Tokyo,Designer Handbags,First-Time Buyer,Walk-in,1,3311,660,3311,660,2651,80.1
5003383,2023-05-06,Tokyo,Designer Handbags,Silver,Paid Social,1,3450,572,3450,572,2878,83.4
5005494,2023-05-07,Paris,Luxury Watches,First-Time Buyer,Walk-in,1,12149,3316,12149,3316,8833,72.7
5004683,2023-05-07,New York,Designer Handbags,First-Time Buyer,Exclusive Invite,1,3813,1086,3813,1086,2727,71.5
5005014,2023-05-07,New York,Fine Jewelry,Silver,Walk-in,1,9861,2200,9861,2200,7661,77.7
